201203060001X,MAL13115221XZ,Three Legs Brand Tinea-Kare Anti-Fungal Cream 1% w/w,PRODUCT APPROVED,NON PRESCRIPTION,SYARIKAT WEN KEN DRUG SDN. BHD.,SYARIKAT WEN KEN DRUG SDN. BHD.
201103100001HAC,MAL15045089HAC,GENBAC-500,PRODUCT APPROVED,VETERINARY ,Noripharma Sdn. Bhd.,PAHANG PHARMACY SDN. BHD.
201103160001A,MAL12025054AZ,Betacylic Ointment,PRODUCT APPROVED,PRESCRIPTION,Y.S.P. INDUSTRIES (M) SDN BHD,Y.S.P. INDUSTRIES (M) SDN BHD
201203282013T,MAL13025001T,CAP TIGA SEGI Air Melegakan Kepanasan Badan,PRODUCT APPROVED,NATURAL PRODUCT,KNK BEVERAGE INDUSTRY (M) SDN BHD,KNK BEVERAGE INDUSTRY (M) SDN BHD
201303222012T,MAL13115076TC,Xiao Shan Hu Guo Jiang Teng Kang Suan Wan Plus,PRODUCT APPROVED,NATURAL PRODUCT,PAO KIAN PHYSICIAN HERBAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
201206140001N,MAL13055025NCR,VitaHealth VitaEPA Double Strength Softgel,PRODUCT APPROVED,HEALTH SUPPLEMENT,VITAHEALTH BIOTECH SDN BHD,Alpha Laboratories (NZ) Limited
201108162012A,MAL14125063AZ,CEFMEX 500MG POWDER FOR INJECTION,PRODUCT APPROVED,PRESCRIPTION,DUOPHARMA (M) SDN. BHD.,DUOPHARMA (M) SDN. BHD.
201108162013A,MAL14125064AZ,CEFMEX 1G POWDER FOR INJECTION,PRODUCT APPROVED,PRESCRIPTION,DUOPHARMA (M) SDN. BHD.,DUOPHARMA (M) SDN. BHD.
201010060004T,MAL11075018T,Man Forte Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Bioalpha International Sdn. Bhd.,Bioalpha International Sdn. Bhd.
201012240003T,MAL12035018TC,Q-Origin Liquid,PRODUCT APPROVED,NATURAL PRODUCT,VERRISON BIO PHARMACEUTICAL SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
201010120009T,MAL11095021TC,ZHOU'S BRAND ENERLIV,PRODUCT APPROVED,NATURAL PRODUCT,Premier Herbs Sdn Bhd,QIS RESEARCH LABORATORY SDN. BHD.
201101060002A,MAL12085058AZ,HuMoG   150IU Powder for Injection,PRODUCT APPROVED,PRESCRIPTION,Firstline Pharmaceuticals Sdn Bhd,BHARAT SERUMS AND VACCINES LTD.
201010050002T,MAL11115032TC,MEN-S CARE Kapsul 400mg,PRODUCT APPROVED,NATURAL PRODUCT,Syarikat Mama Husien Sdn Bhd,SABIT BANANI INDUSTRIES SDN BHD
201102140001A,MAL12065068AZ,ZOVILAM Tablets 150mg/300mg,PRODUCT APPROVED,PRESCRIPTION,PAHANG PHARMACY SDN. BHD.,Mylan Laboratories Limited
201011022225T,MAL12085019T,ZHONGYI ZHANGYAN MING TABLET,PRODUCT APPROVED,NATURAL PRODUCT,HAI-O MEDICINE SDN. BHD.,Guangzhou Baiyunshan Zhongyi Pharmaceutical Co. Ltd
201108222017T,MAL12115001TC,PASAK BUMI PLUS,PRODUCT APPROVED,NATURAL PRODUCT,Jt Bio Med Enterprise,SERI MH UMMI SDN BHD
201504302020N,MAL15105001NC,Nn Natural Astaxanthin 4mg Softgels,PRODUCT APPROVED,HEALTH SUPPLEMENT,COSWAY (M) SDN BHD,YANLING NATURAL HYGIENE SDN. BHD.
201205112012T,MAL13075001TC,Chi Jing San Bai Shu Ping Wei Wan Plus,PRODUCT APPROVED,NATURAL PRODUCT,PAO KIAN PHYSICIAN HERBAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
201010150004N,MAL11065003NC,FISH OIL EPA 600mg DHA 200mg,PRODUCT APPROVED,HEALTH SUPPLEMENT,TOTAL HEALTH CONCEPT SDN BHD,Halagel Plant (M) Sdn. Bhd.
201009200001T,MAL11055022TC,Herbal Farm Tri-Plex Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Herbal Farm,SARI TANI DESA SDN. BHD.
201009010001T,MAL11125050TC,PURAFIRMY Capsule 400mg,PRODUCT APPROVED,NATURAL PRODUCT,HAS DIAMOND BEAUTY,SABIT BANANI INDUSTRIES SDN BHD
201010060001N,MAL11065002NC,FISH OIL DHA 850mg,PRODUCT APPROVED,HEALTH SUPPLEMENT,TOTAL HEALTH CONCEPT SDN BHD,Halagel Plant (M) Sdn. Bhd.
201010190002T,MAL12025008T,Chap Kucing Minyak Kilat Urut,PRODUCT APPROVED,NATURAL PRODUCT,PEMBEKALAN UBAT HUATHAI SDN. BHD.,PEMBEKALAN UBAT HUATHAI SDN. BHD.
201012210005T,MAL11125051TC,ZHOU`S BRAND LAYDCARE POWDER,PRODUCT APPROVED,NATURAL PRODUCT,Premier Herbs Sdn Bhd,SG GLOBAL BIOTECH SDN BHD
201010040006N,MAL11035017NC,PureMed Nutri Q Plus,PRODUCT APPROVED,HEALTH SUPPLEMENT,BIO-SCIENCE MARKETING SDN. BHD.,HERBAL SCIENCE SDN. BHD.
201010150006T,MAL11065017TC,Hurix`s Royal Cordyceps Capsule,PRODUCT APPROVED,NATURAL PRODUCT,JIN BIN CORPORATION SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
201010120010T,MAL11075019TC,FENG`S BRAND GAMOLIN,PRODUCT APPROVED,NATURAL PRODUCT,Premier Herbs Sdn Bhd,QIS RESEARCH LABORATORY SDN. BHD.
201010220001T,MAL11095022TC,KRIM MAHKOTA DEWA ARRIJAL PLUS,PRODUCT APPROVED,NATURAL PRODUCT,P.t. Widuri (m) Sdn Bhd,SABIT BANANI INDUSTRIES SDN BHD
201010220002T,MAL11095023TC,KRIM MAHKOTA DEWA ANNISA PLUS,PRODUCT APPROVED,NATURAL PRODUCT,P.t. Widuri (m) Sdn Bhd,SABIT BANANI INDUSTRIES SDN BHD
201010280002A,MAL11085002AZ,DICLOTROY EC tablet 50mg,PRODUCT APPROVED,PRESCRIPTION,UNIMED SDN BHD,Troikaa Pharmaceuticals Ltd
201107050001T,MAL12035019TC,StemFlo Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Stemtech Malaysia Holdings Sdn Bhd,WHITE HERON PHARMACEUTICAL SDN. BHD.
201307222015T,MAL14025033T,GUEY JY TONG EXTRACT PULVERES 'TI',PRODUCT APPROVED,NATURAL PRODUCT,TIAN I BIOTECH INTERNATIONAL SDN BHD,"Tian-I Pharmaceutical Co., Ltd."
201105180001A,MAL12065070AZ,Telfast 30mg/5ml Oral Suspension,PRODUCT APPROVED,NEW CHEMICAL ENTITY,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.,SANOFI-AVENTIS FARMACEUTICA Ltda
201012090005N,MAL11035018NCZ,NATURE'S WAY Vitamin C 500mg Tablet?s,PRODUCT APPROVED,HEALTH SUPPLEMENT,PharmaCare (Asia) Sdn Bhd,MEDREICH LIMITED
201010200001X,MAL11045011X,Zellox-II Double Strength Liquid Antacid,PRODUCT APPROVED,NON PRESCRIPTION,HOE PHARMACEUTICALS SDN. BHD.,HOE PHARMACEUTICALS SDN. BHD.
201010120004T,MAL11055018TC,LiveGrapeseed Vcap,PRODUCT APPROVED,NATURAL PRODUCT,DYNAMIC NUTRITION SDN BHD,QD HERBS SDN. BHD.
201010040001T,MAL11075020TC,KAPSUL FRAPI ADAM 400mg,PRODUCT APPROVED,NATURAL PRODUCT,FURQON TERAPI,SABIT BANANI INDUSTRIES SDN BHD
201101311001T,MAL11105008TC,FENG'S BRAND LOLYDAN,PRODUCT APPROVED,NATURAL PRODUCT,Premier Herbs Sdn Bhd,QIS RESEARCH LABORATORY SDN. BHD.
201010180002T,MAL10125002T,Hurix`s Cordyceps Capsule,PRODUCT APPROVED,NATURAL PRODUCT,J.B. PHARMACY GROUP SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
201011100005N,MAL11035013N,Urosulf,PRODUCT APPROVED,HEALTH SUPPLEMENT,AV MANUFACTURING SDN.BHD,AV MANUFACTURING SDN.BHD
201010040002T,MAL11075021TC,KAPSUL FRAPI HAWA 400mg,PRODUCT APPROVED,NATURAL PRODUCT,FURQON TERAPI,SABIT BANANI INDUSTRIES SDN BHD
201011290002A,MAL11095004AZ,Desud Plus 8mg/2mg Sublingual Tablets,PRODUCT APPROVED,PRESCRIPTION,Medicell Pharmaceutical(malaysia) Sdn.bhd,Lotus Pharmaceutical Co Ltd
201105242012T,MAL12025009T,ORIGIN Royal Jelly Cap,PRODUCT APPROVED,NATURAL PRODUCT,THE ORIGIN FOODS SDN BHD,THE ORIGIN FOODS SDN BHD
201107182012A,MAL13055054AZ,Aminoplasmal B. Braun 10%E Solution for Intravenous Infusion,PRODUCT APPROVED,PRESCRIPTION,B.BRAUN MEDICAL INDUSTRIES SDN BHD,B. BRAUN MELSUNGEN AG.
201010040003T,MAL11055016TC,HERBA TOK AKI KAPSUL Permata Rimba 400mg,PRODUCT APPROVED,NATURAL PRODUCT,FURQON TERAPI,SABIT BANANI INDUSTRIES SDN BHD
201011260005T,MAL11075022T,Hurix`s Cordyceps Powder,PRODUCT APPROVED,NATURAL PRODUCT,J.B. PHARMACY GROUP SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
201104120001X,MAL12095096XZ,Gamma Benzene Hexachloride Lotion USP 1% w/v (LICSCAB Lotion),PRODUCT APPROVED,NON PRESCRIPTION,UNIMED SDN BHD,Galentic Pharma (India) Pvt. Ltd.
201108042020T,MAL12055068T,BTY MISTURA XIN KE CHUAN LING (Liqiud),PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
201101060001A,MAL12055017AZ,Foliculin Injection 150IU (Urofollitropin for injection BP-Freeze Dried),PRODUCT APPROVED,PRESCRIPTION,Firstline Pharmaceuticals Sdn Bhd,BHARAT SERUMS AND VACCINES LTD.
201010040004T,MAL11065008TC,KAPSUL FRAPI ARAF 400mg,PRODUCT APPROVED,NATURAL PRODUCT,FURQON TERAPI,SABIT BANANI INDUSTRIES SDN BHD
201010040005T,MAL11055017TC,KAPSUL FRAPI UMO 400mg,PRODUCT APPROVED,NATURAL PRODUCT,FURQON TERAPI,SABIT BANANI INDUSTRIES SDN BHD
201012200001X,MAL12055036X,Flexijoint  plus MSM Tablet,PRODUCT APPROVED,NON PRESCRIPTION,WINWA MEDICAL SDN. BHD.,WINWA MEDICAL SDN. BHD.
201205082014T,MAL12105003TC,Hurix's Cordy Royal Jelly Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,JIN BIN CORPORATION SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
201205240001T,MAL13115007TC,Women Cheer Essential,PRODUCT APPROVED,NATURAL PRODUCT,Sb Natural Herbs,SABIT BANANI INDUSTRIES SDN BHD
201205092015T,MAL13095009TC,Shou Hsing Brand Duu Thong Pill,PRODUCT APPROVED,NATURAL PRODUCT,CHUA TONGSAN SDN. BHD.,BIOFACT LIFE SDN. BHD.
201012200002N,MAL11105028N,BIO-MARINE PLUS,PRODUCT APPROVED,HEALTH SUPPLEMENT,SINO HEALTH SDN BHD,PHARMA NORD APS
201101210003A,MAL12065072AZ,Airlukast Chewable Tablets 5 mg,PRODUCT APPROVED,PRESCRIPTION,RANBAXY (MALAYSIA) SDN. BHD.,RANBAXY (MALAYSIA) SDN. BHD.
201105302016A,MAL14055149AZ,Eurythmic 50mg/ml Injection,PRODUCT APPROVED,PRESCRIPTION,UNIMED SDN BHD,Troikaa Pharmaceuticals Ltd
201109142016T,MAL12035020T,Xiang Yang Baohe Pian,PRODUCT APPROVED,NATURAL PRODUCT,BUMARI SDN. BHD.,Guang Dong Medihealth Pharmaceutical  Co. Ltd.
201109232013T,MAL12075030TC,BIO NICE MISTURA SHENG MAI,PRODUCT APPROVED,NATURAL PRODUCT,Bio Nice Herbal World Sdn Bhd,BIO NICE INDUSTRY SDN BHD
201109142017T,MAL12035021T,Diedahongyao Jiaonang,PRODUCT APPROVED,NATURAL PRODUCT,BUMARI SDN. BHD.,Guang Dong Medihealth Pharmaceutical  Co. Ltd.
201109142021T,MAL12035022T,Kunfukang Pian,PRODUCT APPROVED,NATURAL PRODUCT,BUMARI SDN. BHD.,Guang Dong Medihealth Pharmaceutical  Co. Ltd.
201109232015T,MAL12075002TC,BIO NICE MISTURA YIN CHEN HAO,PRODUCT APPROVED,NATURAL PRODUCT,Bio Nice Herbal World Sdn Bhd,BIO NICE INDUSTRY SDN BHD
201109142018T,MAL12055069T,Xiang Yang Fangfeng Tongsheng Pian,PRODUCT APPROVED,NATURAL PRODUCT,BUMARI SDN. BHD.,Guang Dong Medihealth Pharmaceutical  Co. Ltd.
201109142019T,MAL12075031T,Xiang Yang Suanzao Ren Tang Pian,PRODUCT APPROVED,NATURAL PRODUCT,BUMARI SDN. BHD.,Guang Dong Medihealth Pharmaceutical  Co. Ltd.
201212212021A,MAL14085055AZ,Axcel SILDENAFIL-100MG TABLETS,PRODUCT APPROVED,PRESCRIPTION,KOTRA PHARMA (M) SDN. BHD.,KOTRA PHARMA (M) SDN. BHD.
201111042016T,MAL12075003T,Pagi2 Ke-Sawah Kapsul Tunjuk Langit Ekstrak 60mg,PRODUCT APPROVED,NATURAL PRODUCT,TPM NEXUS SDN. BHD.,TPM NEXUS SDN. BHD.
201104182015T,MAL12035023TC,AllerOff Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Nano Medic Care Sdn. Bhd.,HERBAL SCIENCE SDN. BHD.
201011090001T,MAL12055070T,GINPLUS CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,DYNAPHARM HERBAL (M) SDN. BHD.,DYNAPHARM HERBAL (M) SDN. BHD.
201101100003A,MAL11125006AZ,Diabetmin 250mg Film-Coated Tablet,PRODUCT APPROVED,PRESCRIPTION,HOVID BERHAD,HOVID BERHAD
201205102025T,MAL12105029TC,Vzyrim,PRODUCT APPROVED,NATURAL PRODUCT,VIE JOY ENTERPRISE,Ming Yi Holding Sdn Bhd
201103072012A,MAL15065029ACZ,Bicalox film coated tablet 50mg,PRODUCT APPROVED,PRESCRIPTION,SCHMIDT BIOMEDTECH SDN BHD,Douglas Manufacturing Limited
201302252013A,MAL15045080AZ,NUCYNTA ER Tablets 100mg,PRODUCT APPROVED,NEW CHEMICAL ENTITY,MUNDIPHARMA PHARMACEUTICALS SDN. BHD.,Janssen Ortho LLC
201010180003T,MAL11115035TC,Decof Syrup,PRODUCT APPROVED,NATURAL PRODUCT,Alpha Bio Medic (M) Sdn Bhd,Vopec Pharmaceuticals (P) Ltd
201010260007N,MAL11045005NC,Safwa Health Chewable Fish Oil Softgels - Orange Flavour,PRODUCT APPROVED,HEALTH SUPPLEMENT,Safwa Health Products Sdn. Bhd.,CATALENT AUSTRALIA PTY LTD
201102020003A,MAL15045059ARZ,Nicorette icy mint 4 mg gum,PRODUCT APPROVED,PRESCRIPTION,JOHNSON & JOHNSON SDN BHD,McNeil AB
201101080001T,MAL11085025TC,Immulina,PRODUCT APPROVED,NATURAL PRODUCT,BIO-SCIENCE MANUFACTURING SDN BHD,BIO-SCIENCE MANUFACTURING SDN BHD
201010120011T,MAL11085023TC,FENG`S BRAND TONBELIN,PRODUCT APPROVED,NATURAL PRODUCT,Premier Herbs Sdn Bhd,QIS RESEARCH LABORATORY SDN. BHD.
201104292012N,MAL11125031N,PROTEXIN PROTECT Multistrain Probiotics Plus,PRODUCT APPROVED,HEALTH SUPPLEMENT,Vortexin Sdn Bhd,Probiotics International Limited
201010260008N,MAL11045006NC,Safwa Health Chewable Fish Oil Softgels - Strawberry Flavour,PRODUCT APPROVED,HEALTH SUPPLEMENT,Safwa Health Products Sdn. Bhd.,CATALENT AUSTRALIA PTY LTD
201010210002N,MAL11045007NCR,Safwa Kids Chewable Fish Oil & Vitamins Plus Softgels,PRODUCT APPROVED,HEALTH SUPPLEMENT,Safwa Health Products Sdn. Bhd.,CATALENT AUSTRALIA PTY LTD
201011100002T,MAL12065037TC,activQi UNIQSKIN Chewable Tablet,PRODUCT APPROVED,NATURAL PRODUCT,ACTIVQI SDN BHD,SARI TANI DESA SDN. BHD.
201101250001A,MAL12085059AZ,LAMOTRIGINE NORMON 100 mg Chewable Dispersible Tablets,PRODUCT APPROVED,PRESCRIPTION,HEALOL PHARMACEUTICALS SDN. BHD.,"LABORATORIOS NORMON, S.A."
201109082016A,MAL14055012AZ,OLIPLAT FOR INJECTION 100 mg,PRODUCT APPROVED,PRESCRIPTION,MYLAN HEALTHCARE SDN. BHD.,Onco Therapies Limited
201104282025T,MAL12065038T,ORIGIN Saw Palmetto Plus Cap,PRODUCT APPROVED,NATURAL PRODUCT,THE ORIGIN FOODS SDN BHD,THE ORIGIN FOODS SDN BHD
201012080002A,MAL13055055AZ,LAMOTRIGINE NORMON 50 mg CHEWABLE DISPERSIBLE TABLETS,PRODUCT APPROVED,PRESCRIPTION,HEALOL PHARMACEUTICALS SDN. BHD.,"LABORATORIOS NORMON, S.A."
201402180001T,MAL14095006T,Jiang Zao Yang Zhong San Plus,PRODUCT APPROVED,NATURAL PRODUCT,YANLING NATURAL HYGIENE SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
201212262013A,MAL13115199AZ,Diabetmin 1000mg Film-Coated Tablet,PRODUCT APPROVED,PRESCRIPTION,HOVID BERHAD,HOVID BERHAD
201102160002A,MAL12055018ACZ,Clovix 75mg Tablet,PRODUCT APPROVED,PRESCRIPTION,Abio Marketing Sdn Bhd,"CHINA CHEMICAL  & PHARMACEUTICAL CO., LTD."
201102110002A,MAL12045008AZ,SALBUNEB (SALBUTAMOL 2.5mg/2.5mL NEBULISER SOLUTION),PRODUCT APPROVED,PRESCRIPTION,AIN MEDICARE SDN. BHD.,AIN MEDICARE SDN. BHD.
201207042013T,MAL13075002T,Well3 Tongkat Ali Capsules,PRODUCT APPROVED,NATURAL PRODUCT,Phytobiotech Sdn. Bhd.,Phytobiotech Sdn. Bhd.
201108042021T,MAL12075037T,BTY MISTURA XIN FU KE ZHONG ZI (Liquid),PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
201101080005A,MAL12055019AZ,Taxotere 20mg/1ml concentrate for solution for infusion,PRODUCT APPROVED,NEW CHEMICAL ENTITY,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.,Sanofi-Aventis Deutschland GmbH
201011120002T,MAL11115036T,GKB Z-Well Capsule,PRODUCT APPROVED,NATURAL PRODUCT,GK BIO INTERNATIONAL SDN. BHD. ,Bioalpha International Sdn. Bhd.
201204192013T,MAL14015025T,B-Red Yeast Rice Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Bioalpha International Sdn. Bhd.,Bioalpha International Sdn. Bhd.
201207312013T,MAL13015003TC,Essence Of Bu Yao Jing With Cortex Eucommiae & Morindae Plus,PRODUCT APPROVED,NATURAL PRODUCT,YUSMINA BIO HEALTH FOOD,HO POH ONN MEDICAL HALL (M) SDN. BHD.
201102020004A,MAL15045076ARZ,Nicorette icy mint 2 mg gum,PRODUCT APPROVED,PRESCRIPTION,JOHNSON & JOHNSON SDN BHD,McNeil AB
201503162014N,MAL16035028NC,Resvenus Collagen Plus Powder,PRODUCT APPROVED,HEALTH SUPPLEMENT,Resvenus Niaga Sdn. Bhd.,"FINE JAPAN Co., Ltd"
201311142012N,MAL14015001NC,ASCENTIA NUTRI-C Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,BIO-SCIENCE MARKETING SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
201103112018X,MAL12015005X,Appeton Essentials Glucosamine 500 + Chondroitin 400 Tablet,PRODUCT APPROVED,NON PRESCRIPTION,KOTRA PHARMA (M) SDN. BHD.,KOTRA PHARMA (M) SDN. BHD.
201108182016T,MAL12045063TC,ESSENS VICTUS TRIBULUS WITH TONGKAT ALI & GINKGO BILOBA CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,VICTUS SEMULAJADI (M) SDN BHD,F. A. HERBS SDN BHD
201107292025T,MAL12055071T,BTY MISTURA XIN PI FU ZHI YANG (Liquid),PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
201108182018T,MAL12075004T,Cordyceps Essential (Powder),PRODUCT APPROVED,NATURAL PRODUCT,BIOFACT LIFE SDN. BHD.,BIOFACT LIFE SDN. BHD.
201107292026T,MAL12055072T,BTY MISTURA XIN PU JI XIAO DU (Liquid),PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
201012100001A,MAL12075069ACZ,Lukakline Tablets 10mg,PRODUCT APPROVED,PRESCRIPTION,"THE ZYFAS MEDICAL CO.,",Dr. Reddy`s Laboratories Ltd.
201105232021A,MAL12085051AZ,"Somatuline Autogel 120mg, prolonged-release solution for injection in a pre-filled syringe",PRODUCT APPROVED,NEW CHEMICAL ENTITY,ZUELLIG PHARMA SDN BHD,IPSEN PHARMA BIOTECH
201105122013T,MAL12075032T,BTY MISTURA XIN SHU JING (Liquid),PRODUCT APPROVED,NATURAL PRODUCT,BTY WORLDWIDE SDN.BHD.,BTY WORLDWIDE SDN.BHD.
201104012024N,MAL11075011NCR,Eurobio® Cholenol Plus Soft Capsule,PRODUCT APPROVED,HEALTH SUPPLEMENT,EUROBIO SDN BHD,CATALENT AUSTRALIA PTY LTD
201105092014A,MAL13015035AZ,Z MOX 125 ORAL SUSPENSION,PRODUCT APPROVED,PRESCRIPTION,UNIMED SDN BHD,Aurobindo Pharma Limited (Unit XII)
201207202012T,MAL13035007TC,MISS MIRIFICA PLUS,PRODUCT APPROVED,NATURAL PRODUCT,Sb Natural Herbs,SABIT BANANI INDUSTRIES SDN BHD
201106162014T,MAL12055073TCR,VitaHealth Vita Green Lipped Mussel Oil,PRODUCT APPROVED,NATURAL PRODUCT,VITAHEALTH BIOTECH SDN BHD,Alpha Laboratories (NZ) Limited
201102020005A,MAL14035008ACZ,Nicorette Invisi Transdermal Patch 15mg/16 hours,PRODUCT APPROVED,PRESCRIPTION,JOHNSON & JOHNSON SDN BHD,LTS LOHMANN THERAPIE-SYSTEM AG
201307172013T,MAL14025034T,SANG JYU YIN EXTRACT GRANULES 'TI',PRODUCT APPROVED,NATURAL PRODUCT,TIAN I BIOTECH INTERNATIONAL SDN BHD,"Tian-I Pharmaceutical Co., Ltd."
201308062015T,MAL15045019T,BUU JONG YIH CHIH TONG EXTRACT GRANULES 'TI',PRODUCT APPROVED,NATURAL PRODUCT,TIAN I BIOTECH INTERNATIONAL SDN BHD,"Tian-I Pharmaceutical Co., Ltd."
201105232017T,MAL11105009TC,GREEN AIR,PRODUCT APPROVED,NATURAL PRODUCT,Greentech Empires Enterprise,Ming Yi Holding Sdn Bhd
201107280001A,MAL12035005ARZ,Galvus Met 50/500mg Film-coated Tablet,PRODUCT APPROVED,NEW CHEMICAL ENTITY,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.,NOVARTIS SINGAPORE PHARMACEUTICAL MANUFACTURING PTD. LTD.
201104292016T,MAL12035024TC,Conforer Global Bee Queen Jelly Capsule,PRODUCT APPROVED,NATURAL PRODUCT,CONFORER MEDI-CARE  ENTERPRISE,WHITE HERON PHARMACEUTICAL SDN. BHD.
201306282016N,MAL13125055NC,ALERTEN Q100 emulcap,PRODUCT APPROVED,HEALTH SUPPLEMENT,MEGA LIFESCIENCES SDN. BHD.,Mega Lifesciences Public Company Limited
201309300001T,MAL14055062TC,Warisan Siti Bam Gamat Serai Plus,PRODUCT APPROVED,NATURAL PRODUCT,Warisan Siti Enterprise,GAMAT ASLI ENTERPRISE
201306042013T,MAL14035027T,Yi Gan San Extract Granules C.F.T,PRODUCT APPROVED,NATURAL PRODUCT,CHUAN FENG TANG PHARMACEUTICAL (M) SDN BHD,"CHUAN FENG TANG PHARMACEUTICAL CO., LTD. (TAOYUAN)"
201308302012A,MAL14055120AZ,"Insuman Comb 50 100IU/ml, Suspension for Injection",PRODUCT APPROVED,BIOLOGICS,SANOFI-AVENTIS (MALAYSIA) SDN. BHD.,Sanofi-Aventis Deutschland GmbH
201309122018T,MAL14025052TC,PA YANG YAN YI QI CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,Peng Ann  Medical Hall,ERA HERBAL PRODUCTS SDN. BHD.
201305302014N,MAL13095001N,LYNAE® MD3 Tablet,PRODUCT APPROVED,HEALTH SUPPLEMENT,Md Healthcare Sdn Bhd,BOSCOGEN INC
201207132015T,MAL12125005T,BAN KAH CHAI I-LEAF OIL PLUS,PRODUCT APPROVED,NATURAL PRODUCT,HONG KONG BAN KAH CHAI MED. FTY. SDN. BHD.,HONG KONG BAN KAH CHAI MED. FTY. SDN. BHD.
201104282036A,MAL13115128AZ,ESOZ Esomeprazole Magnesium Gastro-Resistant Tablets 40 mg,PRODUCT APPROVED,PRESCRIPTION,RANBAXY (MALAYSIA) SDN. BHD.,Sun Pharmaceutical Industries Limited
201103182024T,MAL12015022TC,Herbalist Lok`s Series-F Capsule,PRODUCT APPROVED,NATURAL PRODUCT,Superior Response Sdn. Bhd.,WHITE HERON PHARMACEUTICAL SDN. BHD.
201105252020T,MAL12025010T,S-Maxi,PRODUCT APPROVED,NATURAL PRODUCT,SABIT BANANI INDUSTRIES SDN BHD,SABIT BANANI INDUSTRIES SDN BHD
201011080002T,MAL11065010TC,Hurix`s Cordy Capsule Plus,PRODUCT APPROVED,NATURAL PRODUCT,JIN BIN CORPORATION SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
201101180001T,MAL11065009TC,ALKA-GREEN,PRODUCT APPROVED,NATURAL PRODUCT,BIO-SCIENCE MARKETING SDN. BHD.,BIO-SCIENCE MANUFACTURING SDN BHD
201201110001N,MAL12075082NCR,Nueliv SHEEP PLACENTA PLUS Soft Gel,PRODUCT APPROVED,HEALTH SUPPLEMENT,BIO-SCIENCE MARKETING SDN. BHD.,Alpha Laboratories (NZ) Ltd.
201110270001N,MAL12015009NCR,Esprit Care Sheep Placenta SQ Plus Enteric-Coated Soft Gel,PRODUCT APPROVED,HEALTH SUPPLEMENT,Esprit Care Sdn. Bhd.,Alpha Laboratories (NZ) Limited
201101260005T,MAL11075026TC,Al Ansar Qama’s Capsule 250mg,PRODUCT APPROVED,NATURAL PRODUCT,AK PHARMACY & NATUROPATHY CENTER,SARI TANI DESA SDN. BHD.
201106292017T,MAL12045064TC,D'SALAMA MINYAK ANGIN MENGKUDU PLUS,PRODUCT APPROVED,NATURAL PRODUCT,SM MILION ENTERPRISE,SABIT BANANI INDUSTRIES SDN BHD
201010210007T,MAL12015023T,Minyak Urut Angin,PRODUCT APPROVED,NATURAL PRODUCT,BIOFACT LIFE SDN. BHD.,BIOFACT LIFE SDN. BHD.
201106202012T,MAL12055074TC,PRESTAB Tablet,PRODUCT APPROVED,NATURAL PRODUCT,Sabina Industries,CE-Chem Pharmaceuticals Pvt Ltd
201301140001A,MAL15095018AZ,YSP SHINCORT INJECTION 40MG/ML,PRODUCT APPROVED,PRESCRIPTION,Y.S.P. INDUSTRIES (M) SDN BHD,Y.S.P. INDUSTRIES (M) SDN BHD
201604270001X,MAL16065037X,Xorquas G25 Cream (Glycerine 25% w/w in Aqueous Cream),PRODUCT APPROVED,NON PRESCRIPTION,Xorix Sdn Bhd,Xorix Sdn Bhd
201112082012T,MAL12105030T,Kapsul As-syaafi,PRODUCT APPROVED,NATURAL PRODUCT,SERI MH UMMI SDN BHD,SERI MH UMMI SDN BHD
